ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,ALTITUD,POBTOT,POBFEM,POBMAS,P_0A2_F,P_0A2_M,P_3A5_F,P_3A5_M,P_6A11_F,P_6A11_M,P_12A14_F,P_12A14_M,P_60YMAS,P_60YMAS_F,P_60YMAS_M,POB0_14,P3HLINHE,P3HLINHE_F,P3HLINHE_M,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCON_LIMI,PCLIM_PMEN,GRAPROES,GRAPROES_F,GRAPROES_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PHOGJEF_F,PHOGJEF_M,VIVTOT,VPH_PISOTI,VPH_S_ELEC,VPH_AGUAFV,VPH_NODREN,VPH_SNBIEN,VPH_RADIO,VPH_TV,CVEGEO,AMBITO,SUP_HAS,LIT1000,LIT5000,MANGLAR1km,MANGLAR5km,SUP_MAG_HA,CUENTA_ATLAS,ANIO_ATLAS,CUENTA_PPC,CUENTA_UPC,X,Y
25,Sinaloa,009,Escuinapa,0044,Palmito del Verde,"105°46'16.618"" W","22°39'37.567"" N",0014,1517,768,749,37,40,52,41,87,93,44,35,194,93,101,429,0,0,0,8,47,22,25,99,154,25,7.48,7.96,6.99,5,1,4,250,357,1160,540,14,0,7,25,1,177,404,250090044,Rural,63.4595,0,1,0,1,0,1,2011,0,0,-105.77128277777777,22.660435277777776
25,Sinaloa,009,Escuinapa,0060,Teacapán,"105°44'19.094"" W","22°32'19.007"" N",0002,4598,2239,2359,112,137,112,115,239,263,134,154,672,335,337,1266,174,111,63,861,41,23,18,241,531,54,7.69,7.95,7.44,13,5,8,833,1786,2777,1782,9,11,95,19,21,859,1073,250090060,Urbana,143.3214,1,1,1,1,0.03091,1,2011,0,0,-105.73863722222222,22.538613055555558
25,Sinaloa,009,Escuinapa,0062,Tecualilla,"105°40'17.343"" W","22°45'58.077"" N",0013,1497,714,783,42,41,30,54,94,115,49,42,171,77,94,467,0,0,0,39,1,1,0,103,254,48,8.54,8.68,8.41,5,0,5,170,337,1160,491,12,3,18,35,6,229,345,250090062,Rural,50.3233,0,1,0,1,0,1,2011,0,0,-105.67148416666667,22.7661325
25,Sinaloa,009,Escuinapa,0197,San Miguel de la Atarjea,"105°41'34.305"" W","22°47'15.393"" N",0020,100,40,60,1,7,4,1,5,7,3,2,23,10,13,30,0,0,0,0,0,0,0,4,12,1,7.43,8.07,7.02,1,0,1,26,16,84,45,0,0,4,5,1,18,26,250090197,Rural,9.9451,0,0,0,1,0,1,2011,0,0,-105.6928625,22.78760916666667
25,Sinaloa,009,Escuinapa,0213,El Trébol,"105°37'00.644"" W","22°43'24.252"" N",0012,466,229,237,23,24,16,11,34,29,14,10,29,16,13,161,0,0,0,103,1,0,1,22,25,24,7.56,7.72,7.42,0,0,0,85,100,366,134,14,2,5,20,3,65,81,250090213,Rural,13.785,0,1,0,1,0,1,2011,0,0,-105.61684555555554,22.72340333333333
25,Sinaloa,011,Guasave,0042,Alamito Caimanero,"108°27'57.681"" W","25°18'19.959"" N",0002,274,134,140,2,3,2,4,10,12,8,10,62,27,35,51,0,0,0,2,11,4,7,18,95,5,7.86,8.23,7.48,2,1,1,18,39,235,99,2,0,1,7,1,50,77,250110042,Rural,25.5104,0,1,1,1,0,1,2020,1,1,-108.46602250000001,25.305544166666667
25,Sinaloa,011,Guasave,0049,Bachoco,"108°48'46.133"" W","25°41'46.945"" N",0009,3103,1547,1556,48,64,72,45,137,132,71,72,563,290,273,641,0,0,0,17,7,3,4,155,343,43,9.61,9.77,9.46,12,3,9,811,1045,2058,1045,17,1,3,9,0,588,836,250110049,Urbana,104.1164,0,0,0,1,0,1,2020,1,1,-108.81281472222221,25.69637361111111
25,Sinaloa,011,Guasave,0065,El Cerro Cabezón,"108°51'23.248"" W","25°33'56.155"" N",0012,2734,1327,1407,72,69,63,59,141,132,68,90,364,175,189,694,0,0,0,106,16,4,12,52,193,36,8.8,9.04,8.58,3,0,3,316,423,2311,780,21,2,26,43,4,559,648,250110065,Urbana,42.9504,1,1,1,1,0,1,2020,1,1,-108.85645777777778,25.565598611111113
25,Sinaloa,011,Guasave,0114,Ejido Chorohui,"108°38'58.021"" W","25°30'29.891"" N",0003,72,35,37,1,2,1,2,4,3,0,2,17,8,9,15,0,0,0,0,0,0,0,4,6,1,5.98,6.34,5.61,0,0,0,15,13,59,36,4,1,0,1,0,19,20,250110114,Rural,8.6533,0,0,0,1,0,1,2020,1,1,-108.64945027777779,25.508303055555555
25,Sinaloa,011,Guasave,0129,Flor de Mayo,"108°39'38.913"" W","25°31'58.050"" N",0004,293,133,160,7,11,4,12,14,17,11,5,51,24,27,81,0,0,0,0,0,0,0,28,13,3,7.73,7.46,7.96,0,0,0,43,109,184,99,1,0,2,2,2,66,74,250110129,Rural,12.6614,0,0,0,1,0,1,2020,1,1,-108.66080916666667,25.532791666666665
25,Sinaloa,011,Guasave,0148,El Huitussi,"108°46'31.543"" W","25°30'35.259"" N",0002,1988,962,1026,49,53,56,40,80,96,48,49,293,150,143,471,0,0,0,0,0,0,0,79,434,12,8.74,8.78,8.71,1,0,1,357,486,1502,638,2,3,11,9,2,277,533,250110148,Rural,24.5229,1,1,1,1,0.26717,1,2020,1,1,-108.77542861111111,25.509794166666666
25,Sinaloa,011,Guasave,0168,Miguel Alemán,"108°48'15.613"" W","25°36'56.126"" N",0006,689,371,318,21,8,16,14,45,35,16,15,123,69,54,170,0,0,0,0,21,12,9,30,70,30,8.89,8.7,9.11,11,5,6,112,205,484,223,1,0,0,1,1,101,177,250110168,Rural,20.6692,0,0,0,1,0,1,2020,1,1,-108.80433694444444,25.615590555555556
25,Sinaloa,011,Guasave,0209,El Progreso,"108°35'26.511"" W","25°26'00.296"" N",0006,1087,549,538,22,19,16,22,50,49,20,29,174,79,95,227,0,0,0,0,3,3,0,67,77,38,9.87,10.04,9.7,2,1,1,223,203,884,346,2,0,6,10,2,179,273,250110209,Rural,41.7806,0,0,0,1,0,1,2020,1,1,-108.59069749999999,25.433415555555555
25,Sinaloa,011,Guasave,0228,El Sacrificio,"108°37'52.912"" W","25°25'38.453"" N",0003,793,397,396,16,18,21,17,37,35,20,17,128,67,61,181,0,0,0,0,1,0,1,41,70,9,8.24,8.33,8.16,2,0,2,298,143,650,284,0,1,4,3,1,116,227,250110228,Rural,30.7309,0,1,0,1,0,1,2020,1,1,-108.63136444444444,25.427348055555555
25,Sinaloa,011,Guasave,0239,San José de la Brecha,"108°26'22.098"" W","25°20'36.411"" N",0005,880,429,451,15,19,14,16,40,42,24,21,145,67,78,191,0,0,0,0,0,0,0,71,119,5,8,8.07,7.94,16,0,16,135,93,787,252,3,0,3,8,0,131,214,250110239,Rural,34.2365,0,0,0,1,0,1,2020,1,1,-108.43947166666668,25.3434475
25,Sinaloa,011,Guasave,0280,El Tortugo,"108°38'56.855"" W","25°24'29.122"" N",0003,420,192,228,5,9,5,7,7,14,1,15,67,24,43,63,0,0,0,0,1,1,0,18,38,11,9.18,9.82,8.58,1,1,0,88,7,413,135,0,0,2,1,0,65,115,250110280,Rural,6.9682,0,1,1,1,0,1,2020,1,1,-108.6491263888889,25.408089444444443
25,Sinaloa,011,Guasave,0362,Jesús María,"108°46'55.828"" W","25°36'46.166"" N",0006,169,82,87,2,4,1,4,8,5,3,4,38,26,12,31,0,0,0,0,0,0,0,9,7,6,9.23,8.68,9.77,5,1,4,37,54,115,70,3,0,0,0,0,32,54,250110362,Rural,17.308,0,0,0,1,0,1,2020,1,1,-108.78217444444445,25.61282388888889
25,Sinaloa,011,Guasave,0380,Los Hornos Número Dos,"108°42'21.234"" W","25°32'07.114"" N",0004,278,148,130,6,6,10,4,21,13,9,6,39,23,16,75,0,0,0,4,3,1,2,30,71,30,6.87,6.79,6.94,2,0,2,45,90,188,87,3,1,2,2,0,39,73,250110380,Rural,20.659300000000002,0,0,1,1,0,1,2020,1,1,-108.70589833333334,25.535309444444447
25,Sinaloa,011,Guasave,0381,Tierra y Libertad,"108°36'38.055"" W","25°23'59.427"" N",0001,193,101,92,6,3,5,5,11,8,7,3,28,11,17,48,0,0,0,0,1,1,0,10,23,3,8.01,8.56,7.47,0,0,0,27,23,170,63,0,0,0,8,0,23,50,250110381,Rural,9.4149,0,1,0,1,0,1,2020,1,1,-108.61057083333333,25.399840833333332
25,Sinaloa,011,Guasave,0386,Boca del Río,"108°29'53.403"" W","25°17'13.236"" N",0007,563,260,303,8,13,13,14,30,28,20,19,53,26,27,145,0,0,0,0,0,0,0,37,121,17,8.48,8.39,8.55,3,2,1,74,100,451,323,2,1,18,6,1,102,139,250110386,Rural,42.5526,1,1,1,1,0.16965,1,2020,1,1,-108.4981675,25.287010000000002
25,Sinaloa,011,Guasave,0562,Las Flores,"108°32'25.537"" W","25°23'06.093"" N",0006,273,128,145,7,7,4,3,12,11,4,7,36,16,20,55,0,0,0,25,7,3,4,15,40,6,8.64,8.84,8.46,0,0,0,32,30,243,89,5,0,0,16,0,42,65,250110562,Rural,15.3686,0,0,0,1,0,1,2020,1,1,-108.54042694444445,25.385025833333334
25,Sinaloa,011,Guasave,0695,El Caracol,"108°44'44.957"" W","25°29'34.316"" N",0004,902,438,464,30,32,21,29,52,33,22,21,113,54,59,240,0,0,0,18,0,0,0,105,143,7,8.44,8.36,8.51,0,0,0,105,134,768,264,1,1,13,18,2,121,230,250110695,Rural,14.4572,0,1,1,1,0,1,2020,1,1,-108.74582138888888,25.492865555555557
25,Sinaloa,011,Guasave,0707,El Coloradito,"108°43'03.223"" W","25°30'20.710"" N",0002,371,183,188,7,9,11,6,22,18,9,9,51,20,31,91,0,0,0,0,0,0,0,20,37,10,8.73,8.81,8.66,1,0,1,142,41,330,113,3,1,2,3,0,40,89,250110707,Rural,13.7124,0,1,1,1,0,1,2020,1,1,-108.71756194444444,25.50575277777778
25,Sinaloa,011,Guasave,0723,Las Culebras,"108°32'43.464"" W","25°23'37.163"" N",0004,547,242,305,12,25,13,16,26,28,10,13,49,20,29,143,1,0,1,214,2,1,1,14,55,6,7.03,7.46,6.68,0,0,0,80,74,473,163,10,0,9,62,2,76,126,250110723,Rural,19.1758,0,0,0,1,0,1,2020,1,1,-108.54540666666666,25.39365638888889
25,Sinaloa,011,Guasave,0741,General Emiliano Zapata,"108°42'38.909"" W","25°31'48.283"" N",0004,82,37,45,1,2,1,3,5,4,0,3,16,7,9,19,0,0,0,0,0,0,0,8,25,4,7.92,9.03,6.91,0,0,0,15,14,68,26,0,0,0,0,0,18,19,250110741,Rural,11.0619,0,1,1,1,0,1,2020,1,1,-108.71080805555556,25.53007861111111
25,Sinaloa,011,Guasave,0751,Las Glorias,"108°31'01.078"" W","25°17'40.621"" N",0007,35,17,18,0,0,0,2,2,1,0,0,9,6,3,5,0,0,0,0,0,0,0,1,7,0,9.63,9.8,9.47,0,0,0,4,10,24,367,2,0,0,1,0,12,11,250110751,Rural,70.3897,1,1,1,1,0,1,2020,1,1,-108.51696611111112,25.294616944444446
25,Sinaloa,011,Guasave,0941,22-15 [Campo Pesquero],"108°44'29.073"" W","25°30'03.433"" N",0002,125,63,62,4,4,4,3,7,6,4,2,7,4,3,34,0,0,0,13,0,0,0,19,15,1,8.27,8.61,7.96,1,1,0,10,9,116,48,4,0,1,0,0,19,34,250110941,Rural,7.4089,0,1,1,1,0,1,2020,1,1,-108.74140916666667,25.50095361111111
25,Sinaloa,011,Guasave,1162,Ejido Callejón de Tamazula,"108°42'06.259"" W","25°31'59.399"" N",0004,291,131,160,2,3,5,7,16,17,12,12,47,21,26,74,0,0,0,0,0,0,0,32,72,20,6.18,6.11,6.23,3,0,3,22,78,213,86,4,0,0,2,1,48,70,250111162,Rural,18.4307,0,0,1,1,0,1,2020,1,1,-108.70173861111111,25.533166388888887
25,Sinaloa,012,Mazatlán,0001,Mazatlán,"106°25'19.997"" W","23°12'01.137"" N",0010,441975,227109,214866,9033,9221,9474,9864,20460,21037,10606,10925,58359,31695,26664,100620,24,16,8,3399,6349,3110,3239,20430,45402,5739,11.16,11.17,11.14,3652,1205,2447,84316,155694,284930,172753,2026,392,768,731,479,90352,128967,250120001,Urbana,8202.967,0,0,1,1,0,1,2020,1,1,-106.4222213888889,23.20031583333333
25,Sinaloa,012,Mazatlán,0134,Barrón,"106°16'34.436"" W","23°07'25.018"" N",0005,1994,958,1036,44,42,46,58,84,105,67,57,266,121,145,503,0,0,0,2,34,13,21,144,370,18,7.73,8.34,7.16,3,1,2,608,311,1683,737,10,4,18,15,3,348,554,250120134,Rural,48.732,0,1,0,1,0,1,2020,1,1,-106.27623222222222,23.12361611111111
25,Sinaloa,012,Mazatlán,0162,El Castillo,"106°20'22.142"" W","23°11'40.920"" N",0004,2613,1305,1308,87,62,73,63,130,171,74,68,324,166,158,728,0,0,0,2,14,9,5,180,187,40,8.6,8.67,8.54,13,4,9,672,796,1804,842,12,5,9,21,14,463,640,250120162,Rural,103.2455,0,1,1,1,0,1,2020,1,1,-106.33948388888888,23.1947
25,Sinaloa,012,Mazatlán,0197,Los Gavilanes,"106°17'33.521"" W","23°11'37.247"" N",0013,35,17,18,0,0,0,0,0,0,1,3,14,7,7,4,0,0,0,0,0,0,0,1,9,0,6.35,6.25,6.47,0,0,0,13,6,29,21,0,0,0,1,0,10,11,250120197,Rural,9.0775,0,1,0,1,0,1,2020,1,1,-106.29264472222222,23.19367972222222
25,Sinaloa,012,Mazatlán,0240,Los Llanitos,"106°35'26.566"" W","23°30'38.061"" N",0011,115,52,63,2,3,2,2,7,5,3,5,17,6,11,29,0,0,0,0,0,0,0,4,16,1,8.5,8.84,8.23,0,0,0,57,34,81,42,0,0,1,0,0,21,27,250120240,Rural,5.3639,0,1,0,1,0,1,2020,1,1,-106.59071277777777,23.5105725
25,Sinaloa,012,Mazatlán,0249,Mármol de Salcido (Mármol),"106°36'05.884"" W","23°29'03.274"" N",0012,562,269,293,9,9,9,18,24,31,13,13,108,52,56,126,0,0,0,0,0,0,0,37,146,20,7.9,8.06,7.75,0,0,0,157,234,328,368,0,1,2,5,1,130,183,250120249,Rural,31.0777,0,1,0,1,0,1,2020,1,1,-106.60163444444444,23.48424277777778
25,Sinaloa,012,Mazatlán,0302,El Recreo,"106°31'57.296"" W","23°26'46.776"" N",0010,510,263,247,8,13,11,12,37,23,18,7,76,34,42,129,0,0,0,0,1,0,1,39,39,4,7.84,7.97,7.7,2,0,2,215,101,409,204,3,1,0,3,0,75,146,250120302,Rural,11.8483,0,1,0,1,0,1,2020,1,1,-106.53258222222222,23.446326666666668
25,Sinaloa,012,Mazatlán,0357,La Urraca Nueva,"106°15'29.309"" W","23°11'15.432"" N",0019,513,236,277,22,9,11,22,24,25,13,12,59,29,30,138,0,0,0,4,1,1,0,26,68,7,7.62,8.25,7.13,1,1,0,156,121,392,176,6,3,3,18,3,93,141,250120357,Rural,17.4312,0,0,0,1,0,1,2020,1,1,-106.25814138888889,23.18762
25,Sinaloa,012,Mazatlán,0510,El Habalito del Tubo,"106°17'57.527"" W","23°13'36.317"" N",0027,248,117,131,10,3,2,7,12,8,8,9,38,15,23,59,0,0,0,0,1,1,0,7,37,1,8.13,8.85,7.55,2,1,1,27,47,201,121,0,1,0,5,0,49,71,250120510,Rural,20.0656,0,0,0,1,0,1,2020,1,1,-106.29931305555556,23.22675472222222
25,Sinaloa,012,Mazatlán,0761,El Walamo,"106°14'44.336"" W","23°08'28.048"" N",0006,3550,1719,1831,63,78,86,91,187,168,88,95,477,228,249,856,0,0,0,19,34,21,13,235,713,48,8.28,8.67,7.92,15,5,10,553,524,3026,1128,9,1,16,22,6,631,895,250120761,Urbana,104.3536,0,1,0,1,0,1,2020,1,1,-106.2456488888889,23.141124444444443
25,Sinaloa,012,Mazatlán,0764,El Zapote,"106°18'48.244"" W","23°11'55.211"" N",0011,198,100,98,6,6,4,5,12,12,7,2,23,11,12,54,0,0,0,0,0,0,0,4,29,5,7.27,7.65,6.9,0,0,0,39,37,161,59,0,1,3,10,2,28,49,250120764,Rural,8.6438,0,1,0,1,0,1,2020,1,1,-106.3134011111111,23.198669722222224
25,Sinaloa,012,Mazatlán,0806,Ampliación el Castillo,"106°19'18.434"" W","23°11'40.064"" N",0012,78,36,42,1,1,2,0,4,5,1,1,14,6,8,15,0,0,0,0,1,1,0,4,17,2,6.33,6.81,5.94,2,0,2,36,19,59,26,0,0,0,1,1,14,21,250120806,Rural,3.1437,0,1,1,1,0,1,2020,1,1,-106.32178722222221,23.19446222222222
25,Sinaloa,012,Mazatlán,1010,CERESO,"106°18'59.389"" W","23°11'54.169"" N",0013,1223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,250121010,Rural,12.969,0,1,1,1,0,1,2020,1,1,-106.31649694444444,23.19838027777778
25,Sinaloa,012,Mazatlán,1044,Ampliación el Zapote,"106°18'45.280"" W","23°12'06.586"" N",0014,260,120,140,6,5,6,14,19,21,8,10,20,9,11,89,0,0,0,0,2,2,0,5,22,4,7.88,8.32,7.48,0,0,0,38,49,211,78,2,1,1,1,0,40,58,250121044,Rural,5.6252,0,1,0,1,0,1,2020,1,1,-106.31257777777778,23.201829444444442
25,Sinaloa,012,Mazatlán,1257,Fraccionamiento los Ángeles,"106°19'49.390"" W","23°11'12.923"" N",0009,9140,4667,4473,284,315,294,280,590,555,313,285,401,175,226,2916,0,0,0,126,198,93,105,510,1164,105,9.02,9.14,8.9,126,41,85,2222,3135,6005,4005,14,9,21,7,20,1719,2487,250121257,Urbana,85.4516,0,1,1,1,0.33683,1,2020,1,1,-106.33038611111111,23.186923055555557
25,Sinaloa,012,Mazatlán,1404,La Enramada,"106°33'35.730"" W","23°28'03.962"" N",0019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,250121404,Rural,23.9435,0,1,0,1,0,1,2020,1,1,-106.55992499999999,23.46776722222222
25,Sinaloa,012,Mazatlán,1470,Mazatlán [Parque Industrial],"106°16'57.091"" W","23°11'36.725"" N",0013,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,250121470,Rural,41.8771,0,1,0,1,0,1,2020,1,1,-106.28252527777778,23.19353472222222
25,Sinaloa,014,Rosario,0020,Ejido Gregorio Vázquez Moreno (San Joachín),"106°08'11.574"" W","22°57'55.568"" N",0002,1134,541,593,31,26,27,28,61,70,34,34,89,41,48,311,2,1,1,0,8,3,5,16,111,12,8.24,8.58,7.94,0,0,0,405,156,978,375,0,1,1,17,1,199,285,250140020,Rural,41.0469,1,1,1,1,0,1,2011,1,1,-106.13654833333334,22.965435555555555
25,Sinaloa,014,Rosario,0022,La Guásima,"106°07'05.766"" W","22°56'18.922"" N",0002,1107,525,582,26,35,24,40,61,72,36,29,106,46,60,323,0,0,0,9,0,0,0,12,168,8,7.82,8.19,7.48,1,0,1,309,93,1014,335,3,0,1,11,2,142,273,250140022,Rural,47.6545,1,1,1,1,0,1,2011,1,1,-106.11826833333333,22.938589444444446
25,Sinaloa,014,Rosario,0041,Los Pozos,"106°09'10.294"" W","23°00'35.866"" N",0005,1671,853,818,56,52,44,46,113,80,63,67,164,76,88,521,72,43,29,420,1,1,0,68,133,9,6.79,6.79,6.8,1,0,1,480,190,1481,472,13,0,3,6,3,213,334,250140041,Rural,41.5336,0,1,1,1,0,1,2011,1,1,-106.15285944444445,23.009962777777776
25,Sinaloa,014,Rosario,0079,Ejido Cajón Ojo de Agua Número Dos,"105°58'20.360"" W","22°54'02.486"" N",0009,1956,973,983,63,60,73,69,134,143,49,58,192,94,98,649,6,4,2,43,1,1,0,100,196,40,7.94,8.2,7.67,0,0,0,237,733,1223,577,20,8,26,92,9,275,423,250140079,Rural,46.7914,0,0,0,1,0,1,2011,1,1,-105.97232222222222,22.900690555555553
25,Sinaloa,014,Rosario,0134,Teodoro Beltrán (La Hacienda),"106°09'19.038"" W","23°00'38.952"" N",0004,1183,565,618,35,44,46,45,82,77,31,49,89,39,50,409,75,41,34,311,1,0,1,103,90,13,6.87,7.08,6.67,0,0,0,366,118,1065,318,9,0,26,10,1,206,229,250140134,Rural,35.1321,0,1,1,1,0,1,2011,1,1,-106.15528833333335,23.01082
25,Sinaloa,014,Rosario,0146,Chametla,"105°57'28.912"" W","22°52'40.032"" N",0011,1576,772,804,35,32,28,27,65,55,30,28,459,219,240,300,0,0,0,0,0,0,0,211,363,13,8.4,8.92,7.92,6,2,4,260,411,1165,842,2,8,13,21,2,415,535,250140146,Rural,68.5023,0,1,0,1,0,1,2011,1,1,-105.95803111111111,22.877786666666665
25,Sinaloa,014,Rosario,0287,El Matadero,"106°02'51.847"" W","22°59'50.418"" N",0012,933,457,476,24,24,15,23,48,51,34,31,147,75,72,250,0,0,0,4,35,19,16,52,255,9,8.54,8.72,8.36,0,0,0,127,216,717,298,4,2,1,10,2,115,232,250140287,Rural,32.5198,0,0,1,1,0,1,2011,1,1,-106.04773527777778,22.997338333333335
25,Sinaloa,014,Rosario,0388,Agua Verde,"105°58'23.092"" W","22°53'24.793"" N",-003,4341,2145,2196,128,123,113,104,226,257,99,109,729,374,355,1159,0,0,0,49,10,5,5,375,730,54,9.22,9.56,8.89,34,16,18,689,1486,2855,1529,13,12,24,42,17,657,1154,250140388,Urbana,101.6873,0,1,0,1,0,1,2011,1,1,-105.97308111111111,22.89022027777778
25,Sinaloa,014,Rosario,0398,Ejido Francisco Villa (Las Garzas),"106°12'50.255"" W","23°03'32.005"" N",0003,305,147,158,10,8,11,16,25,20,7,7,23,9,14,104,0,0,0,35,1,0,1,4,27,0,6.85,7.16,6.58,0,0,0,112,50,255,106,6,2,1,6,3,41,66,250140398,Rural,20.1691,0,1,1,1,0,1,2011,1,1,-106.21395972222223,23.058890277777778
25,Sinaloa,016,San Ignacio,0066,Dimas (Estación Dimas),"106°46'54.435"" W","23°43'18.636"" N",0015,3650,1779,1871,106,113,86,96,213,244,96,103,500,242,258,1057,4,3,1,0,13,6,7,250,384,32,8.24,8.39,8.09,10,3,7,483,984,2059,1213,10,7,14,27,11,395,826,250160066,Urbana,172.1053,0,1,0,1,0,1,2014,0,0,-106.7817875,23.721843333333332
25,Sinaloa,016,San Ignacio,0131,El Pozole,"106°43'09.861"" W","23°35'58.256"" N",0003,103,50,53,1,4,2,3,5,1,2,3,17,6,11,21,0,0,0,0,0,0,0,10,29,2,6.38,6.35,6.4,0,0,0,45,46,57,74,3,0,1,1,0,15,28,250160131,Rural,27.2833,1,1,1,1,0.62664,1,2014,0,0,-106.71940583333334,23.599515555555556
25,Sinaloa,016,San Ignacio,0335,La Chicayota (Chilacayotas),"106°44'35.325"" W","23°37'39.380"" N",0007,191,88,103,5,6,4,6,14,13,1,8,20,7,13,57,0,0,0,0,0,0,0,23,31,0,6.39,6.41,6.37,0,0,0,46,57,134,95,3,1,2,8,2,37,52,250160335,Rural,17.3192,1,1,1,1,0,1,2014,0,0,-106.74314583333333,23.627605555555554
25,Sinaloa,016,San Ignacio,0676,Barras de Piaxtla,"106°48'07.202"" W","23°39'52.378"" N",0005,415,195,220,12,12,8,11,24,13,12,12,59,23,36,104,0,0,0,7,0,0,0,53,25,6,7.74,8.4,7.2,4,1,3,67,104,311,265,1,1,2,9,2,56,112,250160676,Rural,42.1488,1,1,1,1,0.15926,1,2014,0,0,-106.80200055555555,23.664549444444443
25,Sinaloa,016,San Ignacio,0679,Ejido Toyhua,"106°41'44.009"" W","23°35'10.553"" N",0010,48,20,28,1,1,1,0,2,1,0,2,16,5,11,8,0,0,0,0,0,0,0,6,3,0,6.08,7.25,5.29,4,0,4,8,3,45,44,1,0,0,2,0,12,17,250160679,Rural,14.6382,0,1,1,1,0,1,2014,0,0,-106.69555805555557,23.58626472222222
25,Sinaloa,016,San Ignacio,0712,Ejido Guillermo Prieto,"106°44'31.835"" W","23°39'05.442"" N",0045,28,13,15,0,1,0,1,0,2,2,0,9,5,4,6,0,0,0,0,0,0,0,2,7,0,6.27,6.27,6.27,0,0,0,5,12,16,25,1,0,0,1,0,5,8,250160712,Rural,12.7018,0,1,0,1,0,1,2014,0,0,-106.7421763888889,23.651511666666664
25,Sinaloa,016,San Ignacio,0774,Lomas del Mar de Piaxtla (La Playa),"106°37'17.971"" W","23°29'16.719"" N",0020,106,46,60,6,1,5,1,3,5,2,2,16,6,10,25,0,0,0,0,0,0,0,7,18,0,7.36,7.37,7.35,0,0,0,10,18,88,35,0,0,1,3,0,15,31,250160774,Rural,6.3433,1,1,0,1,0,1,2014,0,0,-106.6216586111111,23.4879775
25,Sinaloa,018,Navolato,0006,Altata,"107°55'51.738"" W","24°38'08.772"" N",0003,2137,1059,1078,44,52,42,49,113,135,59,62,280,137,143,556,0,0,0,5,12,4,8,113,159,35,9.54,9.67,9.4,4,0,4,373,980,1157,1032,15,1,4,14,7,179,549,250180006,Rural,142.0675,1,1,1,1,0.00511,1,2011,1,1,-107.93103833333333,24.63577
25,Sinaloa,018,Navolato,0018,Bariometo Segundo,"107°53'44.087"" W","24°39'23.447"" N",0002,281,123,158,4,4,3,5,16,23,5,7,41,17,24,67,0,0,0,0,1,1,0,19,11,3,7.37,7.35,7.39,1,0,1,57,80,201,121,1,1,6,3,1,35,75,250180018,Rural,32.0715,0,1,0,1,0,1,2011,1,1,-107.89557972222222,24.656513055555553
25,Sinaloa,018,Navolato,0023,El Bledal,"107°48'32.301"" W","24°49'24.657"" N",0006,893,420,473,16,19,18,18,38,46,14,24,162,76,86,193,0,0,0,3,0,0,0,93,222,12,8.28,8.49,8.1,3,2,1,123,294,599,327,3,1,1,11,0,110,241,250180023,Rural,64.0126,0,0,0,1,0,1,2011,1,1,-107.8089725,24.82351583333333
25,Sinaloa,018,Navolato,0036,Campo Cinco Hermanos (Emiliano Zapata),"107°51'33.846"" W","24°48'30.045"" N",0004,685,340,345,16,15,27,21,53,40,21,20,70,26,44,213,0,0,0,78,0,0,0,18,51,31,6.95,7.06,6.84,3,0,3,133,163,522,200,11,5,0,27,4,94,153,250180036,Rural,13.2943,0,0,0,1,0,1,2011,1,1,-107.85940166666666,24.808345833333334
25,Sinaloa,018,Navolato,0041,El Castillo,"107°42'08.709"" W","24°32'36.987"" N",0004,2811,1373,1438,58,92,72,77,166,144,68,85,431,202,229,762,0,0,0,0,9,7,2,162,350,36,8.51,8.92,8.12,23,5,18,257,907,1904,888,15,5,12,22,8,567,689,250180041,Urbana,74.8947,1,1,1,1,0,1,2011,1,1,-107.70241916666667,24.5436075
25,Sinaloa,018,Navolato,0042,Cinco de Mayo,"107°44'38.212"" W","24°50'18.577"" N",0025,318,152,166,6,7,4,9,16,17,5,7,72,37,35,71,0,0,0,0,1,1,0,67,92,16,8.65,8.8,8.5,3,0,3,41,50,268,140,0,0,1,4,0,35,90,250180042,Rural,27.6705,0,0,0,1,0,1,2011,1,1,-107.74394777777778,24.83849361111111
25,Sinaloa,018,Navolato,0047,Colonia Hidalgo,"107°47'37.865"" W","24°40'11.456"" N",0005,51,21,30,1,1,1,0,0,3,1,4,12,6,6,11,0,0,0,0,0,0,0,10,8,1,8.78,9.22,8.41,0,0,0,11,12,39,19,1,0,0,0,0,8,15,250180047,Rural,32.2015,0,0,0,1,0,1,2011,1,1,-107.79385138888888,24.66984888888889
