CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,NOMGEO,AMBITO,SUP_HAS
"160520528","16","052","0528",Colonia Puesta del Sol,Rural,4.5477
"160520529","16","052","0529",Colonia la Antorcha,Rural,7.8043
"160520565","16","052","0565",El Mirador,Rural,0.6437
"160520566","16","052","0566",Playa del Carmen,Rural,9.4745
"160520065","16","052","0065",ChucutitÃ¡n,Rural,36.7539
"160520082","16","052","0082",El Habillal,Rural,72.7558
"160520002","16","052","0002",Acalpican de Morelos,Rural,42.8474
"160520001","16","052","0001",Ciudad LÃ¡zaro CÃ¡rdenas,Urbana,6308.7643
"160520035","16","052","0035",BahÃ­a Bufadero (Caleta de Campos),Urbana,182.1157
"160520077","16","052","0077",Las Guacamayas,Urbana,877.2029
"160520127","16","052","0127",La Mira,Urbana,477.8905
"160520137","16","052","0137",La Orilla,Urbana,508.5180
"160520158","16","052","0158",Playa Azul,Urbana,213.6568
"160520457","16","052","0457",El Vergelito (La Orilla Vieja),Rural,6.6441
"160520310","16","052","0310",Puente de la VÃ­a,Rural,14.2216
"160520495","16","052","0495",San Isidro Labrador,Rural,5.0587
"160520435","16","052","0435",Movimiento Urbano Popular [Colonia],Rural,21.8687
"180010115","18","001","0115",Chalpa,Rural,2.0342
"180010105","18","001","0105",Valle de la Urraca (El Cabildo),Rural,9.3602
"180040137","18","004","0137",Platanitos,Rural,4.7730
"180040189","18","004","0189",Villa Morelos,Rural,17.5823
"180040518","18","004","0518",Piedra Bola,Rural,8.6823
"180040184","18","004","0184",Ãšrsulo GalvÃ¡n,Rural,15.9215
"180040572","18","004","0572",Reserva Natural del Palmar (El Suspiro) [Colonia],Rural,7.8834
"180040128","18","004","0128",La PeÃ±ita de Jaltemba,Urbana,273.6106
"180040191","18","004","0191",Zacualpan,Urbana,132.6701
"180040020","18","004","0020",Los Ayala,Rural,50.2097
"180040093","18","004","0093",Lima de Abajo,Rural,37.9855
"180040141","18","004","0141",La Puerta de la Lima,Rural,20.2933
"180040154","18","004","0154",RincÃ³n de Guayabitos,Urbana,258.4335
"180040071","18","004","0071",El Divisadero,Rural,6.9261
"180040260","18","004","0260",La Joya,Rural,19.8916
"180040069","18","004","0069",Chulavista,Rural,18.7413
"180040626","18","004","0626",Chacalilla,Rural,41.8954
"180040112","18","004","0112",MonteÃ³n,Rural,73.6686
"180040065","18","004","0065",Chacala,Rural,19.4343
"180040616","18","004","0616",Villas del TrÃ³pico,Rural,11.0354
"180040322","18","004","0322",ParaÃ­so Escondido [Colonia],Urbana,99.4491
"180100025","18","010","0025",Pimientillo,Rural,58.8170
"180120006","18","012","0006",Boca del Asadero,Rural,6.5607
"180120008","18","012","0008",El CarleÃ±o,Rural,20.2924
"180120013","18","012","0013",La Culebra,Rural,18.6746
"180120027","18","012","0027",Laureles y GÃ³ngora (El LimÃ³n),Rural,16.2008
"180120037","18","012","0037",Pimientillo,Rural,25.9791
"180120041","18","012","0041",Playa de RamÃ­rez,Rural,9.1993
"180120059","18","012","0059",La Manzanilla,Rural,9.4679
"180120079","18","012","0079",Puerto Balleto (Isla MarÃ­a Madre),Rural,60.6526
"180120126","18","012","0126",Campamento CICA (Bugambilias),Rural,27.1410
"180120030","18","012","0030",El MadrigaleÃ±o,Rural,30.2946
"180120039","18","012","0039",Playa de los Cocos,Rural,20.1074
"180120018","18","012","0018",La Goma,Rural,19.3326
"180120045","18","012","0045",Tecuitata,Rural,27.7251
"180120001","18","012","0001",San Blas,Urbana,302.2181
"180120019","18","012","0019",Guadalupe Victoria,Urbana,105.5386
"180120029","18","012","0029",El Llano,Rural,38.7529
"180120003","18","012","0003",Aticama,Rural,64.8972
"180120005","18","012","0005",La Bajada,Rural,18.5670
"180120009","18","012","0009",Laureles y GÃ³ngora (El Ciruelo),Rural,31.5709
"180120043","18","012","0043",Santa Cruz de Miramar,Rural,63.1533
"180120017","18","012","0017",El Espino,Rural,3.7404
"180120026","18","012","0026",Jolotemba,Rural,13.6244
"180120035","18","012","0035",La Palma,Rural,55.8137
"180120044","18","012","0044",Singaita,Rural,6.3044
"180120004","18","012","0004",AutÃ¡n,Rural,64.4933
"180120023","18","012","0023",Isla del Conde,Rural,22.7559
"180150017","18","015","0017",Cerritos,Rural,16.0298
"180150038","18","015","0038",MexcaltitÃ¡n de Uribe,Rural,6.8364
"180150042","18","015","0042",El Novillero,Rural,9.0361
"180150043","18","015","0043",Ojos de Agua,Rural,20.4717
"180150050","18","015","0050",PatroneÃ±o I,Rural,25.1328
"180150056","18","015","0056",Puerta de Mangos,Rural,55.4920
"180150059","18","015","0059",Rancho Nuevo,Rural,32.9473
"180150063","18","015","0063",San Isidro,Rural,18.8312
"180150076","18","015","0076",El Turco,Rural,18.0071
"180150077","18","015","0077",Valle Zaragoza,Rural,20.7713
"180150083","18","015","0083",Playa el Sesteo,Rural,10.3879
"180150152","18","015","0152",Crucero de Villa Hidalgo,Rural,3.8641
"180150073","18","015","0073",El Tizate,Rural,71.6092
"180150062","18","015","0062",San AndrÃ©s,Rural,33.0822
"180150046","18","015","0046",Pantano Grande,Rural,29.5710
"180150055","18","015","0055",Puerta Azul,Rural,28.9307
"180150002","18","015","0002",Acaponetilla,Rural,23.9736
"180150019","18","015","0019",Colonia Emiliano Zapata,Rural,40.2209
"180150057","18","015","0057",Puerta de Palapares,Rural,31.8945
"180150020","18","015","0020",El Papalote,Rural,41.5012
"180150041","18","015","0041",EstaciÃ³n Nanchi (PeÃ±asquillo),Rural,49.9698
"180150029","18","015","0029",GavilÃ¡n Grande,Rural,26.5551
"180150013","18","015","0013",El Capomal,Rural,72.0826
"180150001","18","015","0001",Santiago Ixcuintla,Urbana,417.8111
"180150052","18","015","0052",La Presa,Urbana,84.2861
"180150080","18","015","0080",Villa Hidalgo,Urbana,258.6830
"180150081","18","015","0081",Villa JuÃ¡rez,Urbana,98.0838
"180150082","18","015","0082",Yago,Urbana,174.8575
"180150035","18","015","0035",Las Labores,Rural,10.0881
"180150112","18","015","0112",Sinaloa,Rural,2.9774
"180150008","18","015","0008",El Botadero,Rural,38.5753
"180150074","18","015","0074",Toro Mocho,Rural,19.6651
"180150005","18","015","0005",Loma Bonita,Rural,9.3953
"180150004","18","015","0004",Amapa,Rural,70.8553
"180150011","18","015","0011",CaÃ±ada del Tabaco,Rural,56.2493
"180150031","18","015","0031",La Higuerita (La Escondida),Rural,33.5577
"180150044","18","015","0044",Los Otates,Rural,27.7064
"180150067","18","015","0067",Santa Rosa,Rural,8.9706
"180150053","18","015","0053",Pueblo Nuevo,Rural,16.8330
"180150078","18","015","0078",Valle Lerma,Rural,31.8324
"180150022","18","015","0022",El Corte (El Tuchi),Rural,44.8367
"180150037","18","015","0037",MayorquÃ­n,Rural,25.5265
"180150066","18","015","0066",Santa Cruz,Rural,46.7298
"180150007","18","015","0007",Boca de CamichÃ­n,Rural,25.5926
"180150021","18","015","0021",Los Corchos,Rural,30.8658
"180150012","18","015","0012",CaÃ±ada Grande,Rural,4.4490
"180150025","18","015","0025",Palmar de Cuautla,Rural,54.0876
"180160005","18","016","0005",Arenitas,Rural,7.5798
"180160205","18","016","0205",El Coacoyul,Rural,5.4406
"180160046","18","016","0046",San Cayetano,Rural,40.0035
"180160038","18","016","0038",Playa Novillero,Rural,54.7287
"180160044","18","016","0044",El Roblito,Rural,14.1649
"180160108","18","016","0108",La Puntilla,Rural,11.6511
"180160031","18","016","0031",Novillero,Rural,49.6498
"180200024","18","020","0024",Flamingos,Rural,634.5890
"180200047","18","020","0047",Las Lomas,Rural,2.0161
"180200118","18","020","0118",LitibÃº,Rural,21.1595
"180200212","18","020","0212",Flores MagÃ³n [Colonia],Rural,2.2761
"180200217","18","020","0217",Emilio M. GonzÃ¡lez [Colonia],Rural,19.9336
"180200254","18","020","0254",ColibrÃ­ [Fraccionamiento],Rural,6.1984
"180200434","18","020","0434",Los Almendros,Rural,0.8804
"180200461","18","020","0461",Nueva Galicia [Colonia],Rural,4.1166
"180200524","18","020","0524",Real Campestre,Rural,2.0750
"180200092","18","020","0092",Sayulita,Urbana,164.3672
"180200213","18","020","0213",Campestre Real,Rural,2.7771
"180200072","18","020","0072",Punta del Burro,Rural,9.1305
"180200013","18","020","0013",BucerÃ­as,Urbana,402.6120
"180200027","18","020","0027",Cruz de Huanacaxtle,Urbana,308.6927
"180200043","18","020","0043",Las Jarretaderas,Urbana,224.5195
"180200053","18","020","0053",Mezcales,Urbana,464.2460
"180200041","18","020","0041",Higuera Blanca,Rural,52.2173
"180200046","18","020","0046",Lo de Marcos,Rural,121.4514
"180200270","18","020","0270",Palmarito,Rural,7.0111
"180200082","18","020","0082",San Ignacio,Rural,28.4366
"180200059","18","020","0059",Nuevo Vallarta,Rural,692.1750
"180200459","18","020","0459",Las Parotas [Colonia],Rural,6.2762
"180200098","18","020","0098",Tondoroque,Rural,49.0743
"180200106","18","020","0106",Corral del Risco (Punta de Mita),Rural,58.4647
"180200081","18","020","0081",San Francisco,Rural,126.3801
"180200690","18","020","0690",Agave Azul [Fraccionamiento],Rural,5.7667
"180200054","18","020","0054",Mezcalitos,Rural,40.9548
"180200463","18","020","0463",Toscano [Colonia],Rural,9.5395
"180200049","18","020","0049",San Clemente de Lima,Urbana,127.8068
"203070005","20","307","0005",El Coyul,Rural,146.0021
"203070012","20","307","0012",RÃ­o Seco,Rural,28.1817
"203070028","20","307","0028",Paja Blanca,Rural,2.5918
"203070042","20","307","0042",Playa Grande,Rural,15.7557
"203080006","20","308","0006",Colonia San Diego,Rural,6.4857
"203080001","20","308","0001",San Pedro Huilotepec,Urbana,149.9659
"203180074","20","318","0074",Los Reyes [Fraccionamiento],Rural,2.8342
"203180093","20","318","0093",Colonia Guadalupe,Rural,6.8982
"203180019","20","318","0019",Las Negras,Rural,1.5494
"203180031","20","318","0031",La Lucerna,Rural,11.3887
"203180025","20","318","0025",Aguaje del Zapote,Rural,10.1990
"203180089","20","318","0089",Lomas de San Pedro,Rural,7.2125
"203180070","20","318","0070",Colonia Independencia,Rural,12.5929
"203180072","20","318","0072",Las Tres Palmas,Rural,24.6079
"203180078","20","318","0078",San Miguel [Colonia],Rural,16.0289
"203180097","20","318","0097",El Xiikharo [Fraccionamiento],Rural,1.7064
"203180100","20","318","0100",La Lucerna [Colonia],Rural,7.5580
"203180098","20","318","0098",Brisas del Puerto [Fraccionamiento],Rural,1.3098
"203180018","20","318","0018",La UniÃ³n (Mixtepec),Rural,24.6000
"203180002","20","318","0002",Bajos de Chila,Urbana,232.9200
"203180009","20","318","0009",Puerto Escondido,Urbana,1205.6040
"203240048","20","324","0048",El Colorado,Rural,15.1708
"203240065","20","324","0065",Colonia la Mina,Rural,9.6271
"203240082","20","324","0082",El VigÃ­a,Rural,14.1266
"203240089","20","324","0089",Arroyo Cruz,Rural,23.2873
"203240093","20","324","0093",Los Ciruelos,Rural,11.3662
"203240124","20","324","0124",Palotada (San Juan Palotada),Rural,12.3751
"203240148","20","324","0148",Estacahuite,Rural,9.7515
"203240191","20","324","0191",Barrio Nuevo Chapingo,Rural,24.2458
"203240137","20","324","0137",Nueva Chapingo [Colonia],Rural,43.8480
"203240103","20","324","0103",Tahueca,Rural,14.1308
"203240147","20","324","0147",Miramar,Rural,27.3232
"203240195","20","324","0195",La CiÃ©nega II,Rural,4.8820
"203240025","20","324","0025",Puerto Ãngel,Urbana,212.3264
"203240160","20","324","0160",El Coyote,Rural,16.4530
"203240083","20","324","0083",Zapotal,Rural,7.9439
"203240151","20","324","0151",Barra de Cuatunalco,Rural,6.1269
"203240146","20","324","0146",Laguna Seca (SecciÃ³n Cuarta),Rural,53.8782
"203240084","20","324","0084",Playa Zipolite,Rural,61.4325
"203270009","20","327","0009",Conchalito,Rural,24.2322
"203270051","20","327","0051",PesquerÃ­a Puerto Paloma,Rural,18.5982
"203270010","20","327","0010",PesquerÃ­a Guadalupe,Rural,13.7727
"203270045","20","327","0045",RevoluciÃ³n 20 de Noviembre,Rural,37.6559
"203270003","20","327","0003",Bernal,Rural,10.7638
"203270006","20","327","0006",RincÃ³n JuÃ¡rez,Rural,44.7034
"203270023","20","327","0023",Trejo,Rural,12.8506
"203270050","20","327","0050",PesquerÃ­a Rancho Salinas,Rural,34.2004
"203270004","20","327","0004",Los Corazones,Rural,99.0826
"203340277","20","334","0277",Campamento Cerro Hermoso,Rural,17.3673
"203340071","20","334","0071",El Tlacuache,Rural,0.5313
"203340047","20","334","0047",El Venado,Rural,1.3957
"203340039","20","334","0039",San JosÃ© Manialtepec,Rural,33.9600
"203340079","20","334","0079",Cerro Hermoso,Rural,13.0560
"203340054","20","334","0054",San Isidro Llano Grande,Rural,20.6251
"203340040","20","334","0040",San MartÃ­n Caballero,Rural,16.6063
"203340016","20","334","0016",Chacahua,Rural,21.2978
"203340199","20","334","0199",Alejo Peralta [Colonia],Rural,2.9769
"203340027","20","334","0027",Hidalgo,Rural,16.4473
"203340003","20","334","0003",Agua Zarca,Rural,6.1069
"203340017","20","334","0017",Charco Redondo,Rural,24.5446
"203340030","20","334","0030",La PastorÃ­a,Rural,10.9628
"203340070","20","334","0070",El Zapotalito,Rural,38.4851
"203340133","20","334","0133",Los Llanos del Espinal,Rural,2.4180
"203340059","20","334","0059",El Azufre,Rural,34.3635
"203340269","20","334","0269",Vista Hermosa,Rural,2.6698
"203340301","20","334","0301",Chacahua la GrÃºa,Rural,8.2804
"203340007","20","334","0007",El Cacalote,Rural,34.0712
"204130007","20","413","0007",Bajos del Arenal,Rural,8.2203
"204130077","20","413","0077",Derramadero,Rural,3.6216
"204130119","20","413","0119",RÃ­o Tangolunda (La Jabalina),Rural,12.2198
"204130097","20","413","0097",La Bocana de Copalita,Rural,11.3241
"204130098","20","413","0098",Puente Copalita,Rural,7.8185
"204130132","20","413","0132",Sector U-Dos Norte,Rural,3.0213
"204130136","20","413","0136",Sector U-Dos,Rural,2.8908
"204130021","20","413","0021",BahÃ­a de Santa Cruz Huatulco,Rural,17.5438
"204130092","20","413","0092",Boca Vieja (Barra Boca Vieja),Rural,1.6255
"204130008","20","413","0008",Bajos de Coyula,Rural,23.1386
"204130116","20","413","0116",Colonia Vicente Guerrero,Rural,13.3076
"204130095","20","413","0095",Tangolunda,Rural,111.1102
"204130125","20","413","0125",Balcones de Tangolunda,Rural,34.0851
"204130124","20","413","0124",El Arrocito,Rural,58.9541
"204130050","20","413","0050",Huatunalco (Barra de Huatunalco),Rural,23.5027
"204130105","20","413","0105",San AgustÃ­n,Rural,16.2081
"204130134","20","413","0134",Residencial Conejos,Rural,21.8412
"204130078","20","413","0078",Crucecita,Urbana,535.1677
"204130135","20","413","0135",Sector H Tres,Urbana,48.0767
"204390030","20","439","0030",El Venado,Rural,33.7236
"204390053","20","439","0053",El Popoyote,Rural,7.7446
"204390074","20","439","0074",La Barra del Potrero,Rural,3.5296
"204390077","20","439","0077",Cerro la Cruz,Rural,7.5299
"204390087","20","439","0087",Piedra Sepultura Miramar,Rural,1.3341
"204390091","20","439","0091",San Agustinillo,Rural,4.9048
"204390103","20","439","0103",Tilzapote,Rural,0.8826
"204390120","20","439","0120",Arroyo Tres,Rural,19.0041
"204390135","20","439","0135",San JosÃ©,Rural,9.9357
"204390146","20","439","0146",Paso Zanate,Rural,1.8626
"204390150","20","439","0150",El Samaritan Tonameca,Rural,7.3716
"204390151","20","439","0151",Vainilla Tonameca,Rural,0.6894
"204390025","20","439","0025",San Isidro del Palmar,Rural,35.3762
"204390086","20","439","0086",San Juan Piedras Negras,Rural,3.2245
"204390015","20","439","0015",Macahuite,Rural,17.4321
"204390102","20","439","0102",Guapinole,Rural,9.1745
"204390013","20","439","0013",Escobilla,Rural,29.9085
"204390010","20","439","0010",Chacahua,Rural,13.8849
"204390002","20","439","0002",Agostadero,Rural,6.7774
"204390016","20","439","0016",Mazunte,Rural,44.4257
"204390131","20","439","0131",Agua Blanca,Rural,45.8628
"204390033","20","439","0033",San Antonio,Rural,35.4211
"204390089","20","439","0089",La Reforma,Rural,4.1163
"204390060","20","439","0060",La Culebra [Barrio],Rural,12.9642
"204390092","20","439","0092",Santa Elena el Tule,Rural,28.9149
"204410023","20","441","0023",Colonia 10 de Mayo,Rural,10.7315
"204410001","20","441","0001",Santa MarÃ­a Xadani,Urbana,288.2730
"204410007","20","441","0007",Los MartÃ­nez,Rural,9.3210
"204530004","20","453","0004",Zaachilac,Rural,8.5580
"204530010","20","453","0010",La Tortolita [Fraccionamiento],Rural,4.1753
"204530011","20","453","0011",Barra de la Cruz,Rural,14.5776
"204530012","20","453","0012",ZimatÃ¡n,Rural,4.2651
"204670023","20","467","0023",La Tuza,Rural,12.5267
"204670005","20","467","0005",Cuyuche,Rural,5.3695
"204820010","20","482","0010",Corralero,Rural,35.6357
"204820012","20","482","0012",Guadalupe Victoria,Rural,2.3030
"204820023","20","482","0023",La Noria y Minindaca,Rural,11.3629
"204820022","20","482","0022",MinitÃ¡n,Rural,2.6802
"204820027","20","482","0027",Playa Banco de Oro,Rural,12.8465
"204820035","20","482","0035",Paso de la Garrocha,Rural,1.5755
"204850002","20","485","0002",CahuitÃ¡n,Rural,5.3520
"204850003","20","485","0003",Llano Grande,Rural,39.6510
"204850004","20","485","0004",Tecoyame,Rural,4.5399
"204850007","20","485","0007",La Culebra,Rural,3.8584
"205070002","20","507","0002",CallejÃ³n de RÃ³mulo,Rural,30.7080
"205150005","20","515","0005",ConcepciÃ³n Bamba,Rural,20.4871
"205150040","20","515","0040",Guelaguechi,Rural,36.2239
"205150019","20","515","0019",Santa Cruz Bamba y Garrapatero,Rural,33.7236
"205150025","20","515","0025",ZanjÃ³n y Garrapatero,Rural,3.2256
"205150021","20","515","0021",Santa Gertrudis Miramar,Rural,68.8689
"205150010","20","515","0010",Morro de MazatÃ¡n,Urbana,220.9448
"205250032","20","525","0032",Colonia Buena Vista,Rural,9.7922
"205250002","20","525","0002",Cabresteada,Rural,19.1515
"205260101","20","526","0101",San Isidro Campechero,Rural,5.7701
"205570001","20","557","0001",UniÃ³n Hidalgo,Urbana,457.0093
"205570032","20","557","0032",GubiÃ±a Guete' [Colonia],Rural,2.2859
"205570014","20","557","0014",Santa Cruz de los Pescadores,Rural,5.7014
"205570016","20","557","0016",Cheguigo Palmeros [Colonia],Rural,5.7900
"205570033","20","557","0033",14 de Febrero [Colonia],Rural,3.5547
"200430083","20","043","0083",Rancho de los VÃ¡squez (Colonia Palomar),Rural,11.0532
"200430076","20","043","0076",Rancho MartÃ­n Vicente,Rural,4.8661
"200430039","20","043","0039",Colonia Santa Rosita,Rural,2.1964
"200430030","20","043","0030",Emiliano Zapata,Rural,42.6725
"200430234","20","043","0234",Juquilita [Colonia],Rural,1.4477
"200430031","20","043","0031",Charis,Rural,24.0765
"200430002","20","043","0002",Ãlvaro ObregÃ³n,Urbana,165.7669
"200430003","20","043","0003",Chicapa de Castro,Urbana,185.5626
"200430004","20","043","0004",Santa MarÃ­a del Mar,Rural,44.5762
"200430025","20","043","0025",Playa San Vicente,Rural,14.3568
"200440073","20","044","0073",Zacatixpam,Rural,7.9249
"200790033","20","079","0033",Colonia Guadalupe Hinojoza de Murat,Rural,3.8353
"200790036","20","079","0036",Puerto de Salina Cruz [Parque Industrial y Complementario],Rural,25.8669
"200790037","20","079","0037",Modesto Antonio [Colonia],Rural,5.1325
"200790005","20","079","0005",San JosÃ© del Palmar,Rural,4.9833
"200790014","20","079","0014",Playa Brasil,Rural,21.7042
"200790018","20","079","0018",Las Escolleras,Rural,29.5419
"200790025","20","079","0025",La Hacienda (Palo Grande),Rural,61.6361
"200790041","20","079","0041",El Aguaje [Colonia],Rural,13.8105
"200790002","20","079","0002",Boca del RÃ­o,Rural,31.1464
"200790038","20","079","0038",Lagunas [Colonia],Rural,31.6249
"200790017","20","079","0017",Colonia Santita,Rural,42.4621
"200790007","20","079","0007",Ensenada de la Ventosa,Rural,59.3801
"200790003","20","079","0003",Salinas del MarquÃ©s,Rural,85.3709
"200790001","20","079","0001",Salina Cruz,Urbana,3169.7039
"200790031","20","079","0031",Colonia Vista Hermosa,Rural,8.0947
"200790028","20","079","0028",Agua Blanca,Rural,7.1577
"201240017","20","124","0017",Santa Rosa,Rural,60.6496
"201300001","20","130","0001",San Dionisio del Mar,Urbana,179.5761
"201300002","20","130","0002",HuamÃºchil,Rural,112.5001
"201300006","20","130","0006",San Dionisio Pueblo Viejo,Rural,8.0781
"201410004","20","141","0004",Santa Cruz,Rural,12.9647
"201410003","20","141","0003",Puerto Estero,Rural,7.4510
"201410085","20","141","0085",Colonia Villanueva,Rural,3.8258
"201410099","20","141","0099",Santa Rita,Rural,22.6717
"201410106","20","141","0106",Puerto Grande,Rural,14.4945
"201410001","20","141","0001",San Francisco del Mar Pueblo Viejo,Rural,50.8969
"201430037","20","143","0037",Cerro Chico (Cerritos),Rural,9.8906
"201430063","20","143","0063",Cachimbo,Rural,1.7137
"201430006","20","143","0006",Reforma Agraria Integral,Rural,26.2339
"201430008","20","143","0008",Cerro Grande,Rural,7.9137
"201430042","20","143","0042",RÃ­o Viejo,Rural,10.2817
"201660010","20","166","0010",Cerro Flores,Rural,13.9864
"201660013","20","166","0013",Fortino J. Pinacho,Rural,27.8191
"201660044","20","166","0044",San Felipe,Rural,5.3659
"201660003","20","166","0003",Arroyo ChoÃ¡pam,Rural,49.1935
"201840024","20","184","0024",La Esmalta,Rural,20.9614
"201840045","20","184","0045",Pueblo Nuevo Papaloapan,Rural,90.9636
"201840056","20","184","0056",San Rafael,Rural,11.1527
"201840085","20","184","0085",Sebastopol,Rural,31.8547
"201840101","20","184","0101",Buenavista RÃ­o Tonto,Rural,16.7078
"201840140","20","184","0140",Colonia VÃ­ctor Bravo Ahuja (Segunda Etapa),Rural,2.7985
"201840215","20","184","0215",Santa Ãšrsula,Rural,35.1979
"201840259","20","184","0259",El DesengaÃ±o,Rural,11.8490
"201840345","20","184","0345",Vista Hermosa,Rural,3.2813
"201840370","20","184","0370",Las Rosas,Rural,3.0391
"201840372","20","184","0372",Los Manantiales,Rural,1.9625
"201840144","20","184","0144",El Escobillal,Rural,6.3474
"201840146","20","184","0146",Conjunto Residencial Sebastopol,Rural,4.2176
"201840392","20","184","0392",Colonia Universidad,Rural,6.4558
"201840396","20","184","0396",Tuxtepec [Parque Industrial],Rural,21.6836
"201840040","20","184","0040",Paso Canoa,Rural,63.0720
"201840391","20","184","0391",Catarino Torres Pereda,Rural,73.6013
"201840309","20","184","0309",El Esfuerzo,Rural,21.2569
"201840360","20","184","0360",Modelo [Fraccionamiento],Rural,3.3561
"201840038","20","184","0038",Papaloapan,Rural,56.9591
"201840316","20","184","0316",Rosario Ibarra de Piedra [Centro de PoblaciÃ³n],Rural,6.0945
"201840019","20","184","0019",Camelia Roja,Rural,65.0066
"201840323","20","184","0323",Los Pinos,Rural,6.3876
"201840273","20","184","0273",Los Reyes (AmpliaciÃ³n Santa Ãšrsula),Rural,20.0930
"201840009","20","184","0009",Colonia Obrera Benito JuÃ¡rez,Rural,19.0698
"201840061","20","184","0061",Santa Teresa Papaloapan,Rural,32.1149
"201840053","20","184","0053",San Isidro las PiÃ±as,Rural,14.7454
"201840103","20","184","0103",El CaÃ±averal,Rural,12.6988
"201840203","20","184","0203",Santa MarÃ­a Amapa,Rural,6.0632
"201840393","20","184","0393",RaÃºl Ferrer [Colonia],Rural,9.7316
"201840027","20","184","0027",Ignacio Zaragoza,Rural,12.2439
"201840397","20","184","0397",La Aurora Hermosa Provincia [Colonia],Rural,4.0229
"201840313","20","184","0313",La Nueva RevoluciÃ³n,Rural,7.7692
"201840002","20","184","0002",Agua FrÃ­a Papaloapan,Rural,50.5154
"201840107","20","184","0107",Los Mangales (La Estopa),Rural,13.4982
"201840044","20","184","0044",El Porvenir,Rural,42.1540
"201840042","20","184","0042",Paso RincÃ³n,Rural,27.0218
"201840071","20","184","0071",Zacate Colorado,Rural,34.3206
"201840150","20","184","0150",Francisco I. Madero (Los Cerritos),Rural,5.4230
"201840149","20","184","0149",Rancho Nuevo Jonotal,Rural,18.7019
"201840052","20","184","0052",San Francisco Salsipuedes,Rural,71.9956
"201840102","20","184","0102",CamarÃ³n Salsipuedes,Rural,40.7041
"201840060","20","184","0060",Santa Rosa Papaloapan,Rural,10.8043
"201840395","20","184","0395",El Estadio,Rural,4.4370
"201840004","20","184","0004",Amapa,Rural,2.8138
"201840001","20","184","0001",San Juan Bautista Tuxtepec,Urbana,4191.5239
"201840050","20","184","0050",San Bartolo,Urbana,165.7450
"201840110","20","184","0110",El Jimbal,Rural,14.9637
"201840404","20","184","0404",Emiliano Zapata [Colonia],Rural,5.3057
"201840065","20","184","0065",Tecoteno el Tular,Rural,13.3034
"201840410","20","184","0410",La Providencia (Ejido Tuxtepec),Rural,4.0284
"201840411","20","184","0411",La UniÃ³n,Rural,2.6048
"201840344","20","184","0344",San Francisco,Rural,2.7870
"201840035","20","184","0035",Mundo Nuevo,Rural,6.3454
"201840122","20","184","0122",Soledad MacÃ­n Chico,Rural,28.5368
"201840116","20","184","0116",Piedra Quemada,Rural,22.0873
"201840362","20","184","0362",Roberto Colorado,Rural,15.3957
"201840406","20","184","0406",Buena Vista (Tuxtepec) [Colonia],Rural,11.1767
"201840401","20","184","0401",CuauhtÃ©moc (Tuxtepec) [Colonia],Rural,13.8790
"201840356","20","184","0356",Pio V Becerra Ballesteros,Rural,9.7481
"201840301","20","184","0301",Colonia Ortega,Rural,10.8262
"201840033","20","184","0033",Mata de CaÃ±a,Rural,23.5979
"201840361","20","184","0361",Los Manantiales del Escobillal,Rural,50.8206
"201840357","20","184","0357",Colonia Rosalinda,Rural,17.4534
"201840091","20","184","0091",San Rosendo,Rural,1.4029
"202320019","20","232","0019",Cerro de Oro,Rural,10.7776
"202480014","20","248","0014",San MartÃ­n,Rural,6.8648
"202480009","20","248","0009",Laguna Santa Cruz,Rural,22.5375
"202480008","20","248","0008",San Pablo,Rural,35.3414
"202480003","20","248","0003",HuazantlÃ¡n del RÃ­o,Rural,41.4331
"202480002","20","248","0002",Colonia CuauhtÃ©moc,Rural,28.9595
"202480006","20","248","0006",Costa Rica,Rural,49.8454
"202480012","20","248","0012",El PacÃ­fico,Rural,51.7128
"202480010","20","248","0010",Barrio Nuevo,Rural,10.7175
"202480001","20","248","0001",San Mateo del Mar,Urbana,208.8488
"202480004","20","248","0004",Colonia JuÃ¡rez,Urbana,604.7467
"202480007","20","248","0007",Villa Hermosa,Rural,17.5317
"202480005","20","248","0005",La Reforma,Rural,9.4926
"202660005","20","266","0005",Barra Copalita,Rural,66.9090
"202780014","20","278","0014",Cosolapa Caracol,Rural,16.5628
"202780055","20","278","0055",San Antonio Cosolapa,Rural,22.6960
"202780011","20","278","0011",Colonia Cosoltepec,Rural,23.9631
"202780042","20","278","0042",La Reforma,Rural,42.3992
"202780022","20","278","0022",Arroyo de Enmedio,Rural,7.7191
"202780034","20","278","0034",Playa de JÃ­cama,Rural,21.2821
"202780050","20","278","0050",El CapulÃ­n,Rural,33.6167
"202780030","20","278","0030",Nuevo Soyaltepec,Rural,29.9724
"202780025","20","278","0025",Nuevo Paso Nacional,Rural,28.2103
"202780029","20","278","0029",Nuevo Pescadito de Abajo,Rural,22.3333
"202780037","20","278","0037",La Reforma (La Reformita),Rural,27.3301
"202780012","20","278","0012",Corral de Piedra,Rural,30.8780
"202780016","20","278","0016",El Encajonado,Rural,22.6157
"202780003","20","278","0003",Arroyo Chical,Rural,30.9991
"202780006","20","278","0006",La Candelaria,Rural,21.6391
"202780020","20","278","0020",Las Margaritas,Rural,61.4492
"202780026","20","278","0026",Nuevo Paso Nazareno,Rural,64.2934
"202780028","20","278","0028",Nuevo Pescadito de Enmedio,Rural,26.6421
