ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,ALTITUD,POBTOT,POBFEM,POBMAS,P_0A2_F,P_0A2_M,P_3A5_F,P_3A5_M,P_6A11_F,P_6A11_M,P_12A14_F,P_12A14_M,P_60YMAS,P_60YMAS_F,P_60YMAS_M,POB0_14,P3HLINHE,P3HLINHE_F,P3HLINHE_M,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCON_LIMI,PCLIM_PMEN,GRAPROES,GRAPROES_F,GRAPROES_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PHOGJEF_F,PHOGJEF_M,VIVTOT,VPH_PISOTI,VPH_S_ELEC,VPH_AGUAFV,VPH_NODREN,VPH_SNBIEN,VPH_RADIO,VPH_TV,CVEGEO,AMBITO,SUP_HAS,LIT1000,LIT5000,MANGLAR1km,MANGLAR5km,SUP_MAG_HA,CUENTA_ATLAS,ANIO_ATLAS,CUENTA_PPC,CUENTA_UPC,X,Y
27,Tabasco,004,Centro,0241,San Marcos,"92°59'35.283"" W","18°01'22.929"" N",0009,71,34,37,1,2,3,5,5,6,0,1,6,4,2,23,0,0,0,0,3,2,1,4,17,0,13.69,12.92,14.52,0,0,0,22,14,57,28,1,0,0,0,0,9,19,270040241,Rural,6.3382,0,1,0,0,0,1,2015,1,1,-92.99313416666666,18.02303583333333
27,Tabasco,004,Centro,0250,Barrancas y Guanal López Portillo,"92°48'30.768"" W","18°00'56.422"" N",0003,458,219,239,11,16,19,16,34,34,10,13,26,10,16,153,0,0,0,137,0,0,0,26,34,5,8.72,8.65,8.78,0,0,0,125,102,356,120,7,1,0,2,1,51,89,270040250,Rural,14.3536,0,1,0,0,0,1,2015,1,1,-92.80854666666666,18.015672777777777
27,Tabasco,004,Centro,0263,Plutarco Elías Calles (La Majahua),"92°54'57.416"" W","17°57'29.388"" N",0006,401,204,197,7,12,10,5,17,17,16,15,40,15,25,99,0,0,0,2,3,0,3,30,66,3,10.13,10.32,9.93,7,1,6,169,121,280,161,1,0,0,0,0,74,115,270040263,Rural,12.545,1,1,0,0,0,1,2015,1,1,-92.91594888888889,17.95816333333333
27,Tabasco,004,Centro,0264,Parrilla II,"92°55'27.213"" W","17°52'38.699"" N",0016,10427,5460,4967,205,213,257,269,573,566,282,340,881,467,414,2705,0,0,0,329,153,67,86,516,1012,97,10.74,10.56,10.94,164,39,125,3411,3449,6978,4079,11,5,0,1,16,1983,2756,270040264,Urbana,129.8317,0,1,0,0,0,1,2015,1,1,-92.92422583333334,17.87741638888889
27,Tabasco,004,Centro,0272,Lagartera 2da. Sección,"92°51'51.538"" W","18°04'34.032"" N",0002,1198,626,572,37,28,32,37,64,68,32,47,97,50,47,345,0,0,0,58,16,8,8,91,189,8,10.12,10.05,10.2,15,2,13,393,518,680,423,11,0,0,6,2,225,304,270040272,Rural,15.9802,0,1,0,0,0,1,2015,1,1,-92.86431611111111,18.07612
27,Tabasco,004,Centro,0279,Dieciséis de Septiembre,"93°02'25.996"" W","18°00'41.086"" N",0009,382,191,191,14,19,14,8,27,21,8,14,46,19,27,125,0,0,0,7,4,2,2,38,84,8,7.65,7.58,7.72,5,1,4,132,117,265,130,12,0,57,5,4,61,91,270040279,Rural,211.5299,1,1,0,0,0,1,2015,1,1,-93.04055444444444,18.011412777777778
27,Tabasco,004,Centro,0280,González 1ra. Sección (Punta Brava),"93°01'38.813"" W","17°58'36.889"" N",0009,749,388,361,21,26,17,32,48,39,24,18,73,34,39,225,0,0,0,33,9,4,5,75,101,12,8.9,8.78,9.04,5,2,3,285,241,508,280,4,0,4,5,4,126,183,270040280,Rural,14.1742,0,1,0,0,0,1,2015,1,1,-93.02744805555555,17.976913611111108
27,Tabasco,004,Centro,0311,Los Sauces,"92°54'59.816"" W","18°02'01.064"" N",0013,1470,762,708,38,43,31,31,71,75,36,36,155,84,71,361,0,0,0,74,4,2,2,191,278,15,10.07,9.88,10.28,18,7,11,459,547,923,577,26,4,1,3,5,257,406,270040311,Rural,28.7725,0,1,0,0,0,1,2015,1,1,-92.91661555555557,18.03362888888889
27,Tabasco,004,Centro,0314,El Rosario y el Quemado,"92°55'21.155"" W","17°53'10.513"" N",0008,1548,788,760,28,41,40,40,108,107,35,50,69,39,30,449,0,0,0,16,19,9,10,42,122,3,14.24,14,14.52,15,6,9,317,305,1243,712,2,0,3,0,1,316,454,270040314,Rural,13.0108,0,1,0,0,0,1,2015,1,1,-92.92254305555556,17.886253611111112
27,Tabasco,004,Centro,0316,Bicentenario,"92°55'29.564"" W","17°49'05.222"" N",0016,6993,3576,3417,203,237,231,246,434,464,213,238,511,257,254,2266,1,0,1,143,44,21,23,236,314,118,8.7,8.55,8.88,40,11,29,3318,2407,4586,3731,3,1,0,0,23,1093,1874,270040316,Urbana,39.7454,0,1,0,0,0,1,2015,1,1,-92.9248788888889,17.818117222222224
27,Tabasco,004,Centro,0317,Villa el Cielo,"92°55'39.544"" W","17°48'45.294"" N",0018,6185,3184,3001,183,213,266,223,389,375,155,142,145,86,59,1946,0,0,0,297,65,28,37,133,429,45,11.27,11.02,11.55,86,31,55,1517,1554,4631,4888,8,1,1,1,10,1221,1699,270040317,Urbana,60.6074,0,1,0,0,0,1,2015,1,1,-92.92765111111112,17.812581666666667
27,Tabasco,005,Comalcalco,0012,Carlos Greene,"93°27'07.513"" W","18°13'51.954"" N",0002,1646,844,802,38,48,53,50,119,99,52,50,172,91,81,509,0,0,0,0,0,0,0,133,152,7,9.02,8.83,9.22,9,2,7,855,435,1211,606,12,1,0,6,7,130,426,270050012,Urbana,114.758,0,1,0,0,0,1,2020,0,0,-93.45208694444445,18.231098333333332
27,Tabasco,005,Comalcalco,0016,Cocohital,"93°20'41.876"" W","18°23'51.979"" N",0004,2939,1453,1486,78,81,101,104,167,183,76,82,326,167,159,872,0,0,0,19,5,3,2,222,266,29,7.9,7.46,8.34,32,2,30,936,422,2517,959,33,4,11,20,25,364,672,270050016,Urbana,624.5311,0,1,1,1,3.7304,1,2020,0,0,-93.34496555555555,18.397771944444443
27,Tabasco,005,Comalcalco,0037,José María Pino Suárez 2da. Sección,"93°22'44.105"" W","18°22'58.907"" N",0003,1126,560,566,28,31,40,29,66,71,33,37,152,73,79,335,0,0,0,0,2,1,1,52,88,14,7.12,6.84,7.4,0,0,0,478,209,917,402,9,5,14,9,12,134,241,270050037,Rural,32.6854,0,1,1,1,6.36303,1,2020,0,0,-93.37891805555554,18.383029722222222
27,Tabasco,005,Comalcalco,0072,Arena 5ta. Sección,"93°25'07.275"" W","18°10'27.202"" N",0003,480,232,248,13,16,11,20,48,40,22,18,40,20,20,188,0,0,0,0,0,0,0,23,37,7,6.99,6.67,7.27,2,0,2,94,74,406,134,5,2,4,1,7,64,80,270050072,Rural,15.7281,0,1,0,0,0,1,2020,0,0,-93.4186875,18.17422277777778
27,Tabasco,005,Comalcalco,0073,Arroyo Hondo 2da. Sección,"93°25'01.750"" W","18°13'09.385"" N",0002,1353,668,685,47,32,50,44,82,92,34,34,142,69,73,415,0,0,0,0,10,4,6,48,218,23,7.98,7.71,8.23,13,1,12,409,293,1060,398,15,0,3,11,18,170,287,270050073,Rural,144.3917,0,1,0,0,0,1,2020,0,0,-93.41715277777779,18.21927361111111
27,Tabasco,006,Cunduacán,0001,Cunduacán,"93°10'27.481"" W","18°03'55.308"" N",0011,21003,10909,10094,464,450,514,535,1099,1107,597,588,2271,1243,1028,5354,0,0,0,246,415,212,203,1196,3007,261,11.25,10.99,11.53,284,85,199,6130,7522,13335,7686,75,12,128,26,34,3340,5330,270060001,Urbana,558.4906,0,1,0,0,0,0,NA,0,0,-93.17430027777779,18.065363333333334
27,Tabasco,006,Cunduacán,0010,Ceiba 1ra. Sección (Jahuactal),"93°06'48.149"" W","18°03'46.497"" N",0006,1995,998,997,68,58,61,62,115,131,51,60,169,76,93,606,0,0,0,34,2,1,1,109,118,38,8.6,8.56,8.63,8,1,7,1363,434,1561,600,12,3,9,5,24,180,396,270060010,Rural,18.7268,0,1,0,0,0,0,NA,0,0,-93.11337472222222,18.062915833333335
27,Tabasco,006,Cunduacán,0011,Los Cerros,"93°06'12.855"" W","18°02'07.955"" N",0009,262,129,133,2,6,12,7,16,19,8,6,38,20,18,76,0,0,0,0,1,0,1,31,39,7,8.87,8.49,9.23,2,1,1,149,79,183,98,5,1,0,4,1,25,65,270060011,Rural,3.0097,0,1,0,0,0,0,NA,0,0,-93.10357083333332,18.035543055555557
27,Tabasco,006,Cunduacán,0016,Cucuyulapa,"93°15'22.346"" W","17°59'25.321"" N",0018,4320,2203,2117,93,85,109,128,211,244,115,125,513,256,257,1110,0,0,0,8,16,7,9,224,394,50,8.74,8.73,8.75,17,4,13,2179,1568,2752,1379,13,1,26,8,10,637,1051,270060016,Urbana,1464.9913,1,1,0,0,0,0,NA,0,0,-93.25620722222222,17.990366944444446
27,Tabasco,006,Cunduacán,0017,Cumuapa 1ra. Sección,"93°08'07.103"" W","17°59'03.632"" N",0009,2466,1238,1228,76,72,74,77,152,134,63,78,225,113,112,726,0,0,0,24,6,2,4,208,309,10,8.84,8.88,8.79,15,3,12,1074,621,1845,755,25,5,73,30,8,338,570,270060017,Rural,60.912,0,1,0,0,0,0,NA,0,0,-93.13530638888889,17.984342222222224
27,Tabasco,006,Cunduacán,0018,Cumuapa 2da. Sección,"93°05'10.030"" W","17°59'08.869"" N",0011,1615,821,794,72,50,55,62,108,103,55,54,97,51,46,559,0,0,0,10,3,2,1,54,107,16,8.21,7.97,8.46,37,5,32,867,325,1290,428,17,4,18,20,6,153,341,270060018,Rural,15.203,0,1,0,0,0,0,NA,0,0,-93.08611944444444,17.985796944444445
27,Tabasco,006,Cunduacán,0021,Dos Ceibas,"93°02'08.910"" W","18°02'27.349"" N",0009,1493,776,717,50,41,51,63,104,103,49,32,132,61,71,493,0,0,0,22,2,1,1,163,167,27,8.8,8.61,9,5,1,4,767,395,1098,464,16,7,5,20,12,162,334,270060021,Rural,16.8856,1,1,0,0,0,0,NA,0,0,-93.03580833333334,18.04093027777778
27,Tabasco,006,Cunduacán,0023,Gregorio Méndez,"93°04'52.456"" W","18°02'49.015"" N",0008,2591,1326,1265,66,71,77,109,185,167,80,71,235,117,118,826,0,0,0,74,6,4,2,177,414,22,9.4,9.32,9.49,34,14,20,1135,581,2010,789,6,0,108,8,4,360,570,270060023,Rural,109.1207,0,1,0,0,0,0,NA,0,0,-93.08123777777777,18.046948611111112
27,Tabasco,006,Cunduacán,0024,Huacapa y Amestoy,"93°11'53.857"" W","18°03'09.414"" N",0008,3122,1575,1547,86,91,98,100,194,214,97,100,216,110,106,980,0,0,0,23,31,11,20,126,276,57,9.44,9.47,9.41,22,3,19,1317,876,2246,1128,43,7,91,16,7,510,758,270060024,Rural,33.7579,0,1,0,0,0,0,NA,0,0,-93.19829361111111,18.052615
27,Tabasco,006,Cunduacán,0025,Huapacal 1ra. Sección,"93°09'24.977"" W","18°03'03.379"" N",0010,1413,697,716,36,43,53,40,90,97,45,49,97,48,49,453,0,0,0,54,6,3,3,43,97,12,8.29,8.19,8.39,4,4,0,545,335,1078,431,23,3,1,13,6,289,331,270060025,Rural,5.3016,0,1,0,0,0,0,NA,0,0,-93.15693805555556,18.05093861111111
27,Tabasco,006,Cunduacán,0036,Marín,"93°11'26.422"" W","17°59'51.806"" N",0010,888,440,448,23,22,23,38,64,59,29,33,79,40,39,291,0,0,0,4,0,0,0,41,103,13,7.87,7.79,7.94,1,0,1,361,177,711,279,8,2,6,17,2,62,204,270060036,Rural,16.2419,0,1,0,0,0,0,NA,0,0,-93.19067277777778,17.99772388888889
27,Tabasco,006,Cunduacán,0037,Marín (Rampa de Panuncio),"93°12'14.000"" W","17°59'16.764"" N",0012,1168,591,577,31,31,26,31,64,61,42,40,123,56,67,326,0,0,0,0,3,0,3,32,30,8,7.87,7.87,7.87,0,0,0,665,322,846,378,10,3,3,5,7,274,281,270060037,Rural,7.927,0,1,0,0,0,0,NA,0,0,-93.2038888888889,17.98799
27,Tabasco,006,Cunduacán,0039,Miahuatlán 2da. Sección,"93°18'18.558"" W","18°01'39.772"" N",0012,1038,511,527,20,29,31,23,56,75,25,26,109,54,55,285,0,0,0,44,2,1,1,43,247,17,8.22,8.24,8.2,0,0,0,404,300,738,337,6,2,7,7,6,117,224,270060039,Rural,188.8124,0,1,0,0,0,0,NA,0,0,-93.305155,18.027714444444445
27,Tabasco,006,Cunduacán,0054,Rancho Nuevo,"93°04'19.852"" W","18°04'25.549"" N",0008,1378,736,642,46,29,53,44,79,88,40,46,155,83,72,425,0,0,0,36,1,0,1,71,132,20,9.04,8.81,9.32,6,1,5,413,362,1016,460,7,2,34,26,9,196,334,270060054,Rural,18.4876,0,1,0,0,0,0,NA,0,0,-93.0721811111111,18.07376361111111
27,Tabasco,006,Cunduacán,0069,Cucuyulapa 2da. Sección (Puente Samaria),"93°16'30.547"" W","17°59'55.246"" N",0016,369,191,178,7,5,12,8,24,18,4,6,57,29,28,84,0,0,0,0,0,0,0,20,119,5,8.47,8.44,8.49,0,0,0,157,108,261,118,2,1,0,0,3,48,87,270060069,Rural,36.5333,1,1,0,0,0,0,NA,0,0,-93.27515194444445,17.998679444444445
27,Tabasco,006,Cunduacán,0070,Huapacal 2da. Sección,"93°09'26.053"" W","18°02'28.599"" N",0009,1177,613,564,27,30,41,37,63,68,37,47,95,46,49,350,0,0,0,2,7,4,3,89,59,21,8.62,8.62,8.62,5,1,4,787,304,873,405,8,0,4,11,5,182,285,270060070,Rural,65.9212,0,1,0,0,0,0,NA,0,0,-93.15723694444445,18.041277500000003
27,Tabasco,006,Cunduacán,0071,El Carmen (Cumuapa),"93°08'44.138"" W","18°00'56.483"" N",0009,388,191,197,12,14,11,10,27,28,7,15,28,17,11,124,0,0,0,22,0,0,0,12,79,7,8.37,8.32,8.42,1,0,1,132,106,282,117,2,0,0,1,2,34,94,270060071,Rural,22.6834,1,1,0,0,0,0,NA,0,0,-93.1455938888889,18.015689722222223
27,Tabasco,006,Cunduacán,0072,José María Morelos y Pavón (Morelitos),"93°10'58.634"" W","18°03'00.848"" N",0010,1994,1027,967,72,61,66,74,136,121,65,53,141,75,66,648,0,0,0,19,12,6,6,72,211,13,8.94,8.84,9.04,7,3,4,541,638,1356,679,14,3,95,20,4,301,489,270060072,Rural,12.4595,0,1,0,0,0,0,NA,0,0,-93.18295388888889,18.050235555555556
27,Tabasco,006,Cunduacán,0073,Los Cedros,"93°03'18.083"" W","18°03'18.002"" N",0004,326,171,155,13,12,11,10,22,25,7,11,27,17,10,111,0,0,0,0,0,0,0,27,57,5,9.48,9.35,9.64,0,0,0,208,40,286,101,2,1,0,8,2,35,73,270060073,Rural,0.799,0,1,0,0,0,0,NA,0,0,-93.05502305555555,18.055000555555555
27,Tabasco,006,Cunduacán,0082,Cunduacán (El Moté),"93°12'34.596"" W","18°02'09.143"" N",0010,1267,640,627,38,43,49,56,79,89,22,42,95,54,41,418,0,0,0,4,1,1,0,88,35,19,8.38,8.19,8.59,2,2,0,283,240,1027,383,7,2,80,11,9,137,282,270060082,Rural,15.9576,1,1,0,0,0,0,NA,0,0,-93.20961,18.03587305555556
27,Tabasco,006,Cunduacán,0088,Felipe Galván,"93°03'27.536"" W","18°00'20.763"" N",0008,498,243,255,21,17,25,17,30,33,14,12,28,12,16,169,0,0,0,5,2,1,1,19,45,4,7.28,7.41,7.16,1,0,1,176,67,431,159,7,0,4,4,7,50,122,270060088,Rural,0.8541,0,1,0,0,0,0,NA,0,0,-93.05764888888889,18.0057675
27,Tabasco,006,Cunduacán,0111,Colima,"93°12'57.599"" W","18°00'52.163"" N",0011,342,169,173,11,15,15,13,26,27,14,14,15,9,6,135,0,0,0,8,0,0,0,14,12,2,8.12,8.15,8.1,0,0,0,96,44,298,91,9,1,5,11,1,28,68,270060111,Rural,3.4208,1,1,0,0,0,0,NA,0,0,-93.21599972222222,18.014489722222223
27,Tabasco,006,Cunduacán,0114,Nicolás Bravo,"93°13'37.639"" W","17°57'25.554"" N",0017,532,278,254,22,12,13,19,40,31,23,18,49,30,19,178,0,0,0,24,0,0,0,46,19,8,6.99,6.87,7.11,1,0,1,301,219,313,154,5,3,7,12,1,53,105,270060114,Rural,21.7731,1,1,0,0,0,0,NA,0,0,-93.22712194444445,17.95709833333333
27,Tabasco,006,Cunduacán,0116,Mario Barrueta García,"93°14'11.541"" W","17°59'44.936"" N",0013,418,212,206,9,8,10,12,29,24,9,8,43,22,21,109,0,0,0,7,0,0,0,37,44,3,7.87,7.53,8.21,1,0,1,178,114,304,138,2,0,0,1,1,81,104,270060116,Rural,4.5424,0,1,0,0,0,0,NA,0,0,-93.23653916666667,17.995815555555556
27,Tabasco,006,Cunduacán,0122,Adolfo Ruiz Cortines (Morelitos),"93°10'30.821"" W","18°02'21.103"" N",0011,475,240,235,9,10,14,14,40,40,14,19,34,18,16,160,0,0,0,0,1,0,1,17,103,9,8.37,8.45,8.28,14,2,12,63,166,309,135,1,0,0,0,3,64,100,270060122,Rural,2.0763,0,1,0,0,0,0,NA,0,0,-93.17522805555556,18.03919527777778
27,Tabasco,006,Cunduacán,0130,Oscar Gómez Sáuz,"93°13'11.050"" W","17°59'45.184"" N",0010,269,141,128,6,2,8,6,16,23,16,5,33,17,16,82,0,0,0,0,0,0,0,13,23,1,8.32,8.41,8.22,0,0,0,106,72,197,77,2,0,0,0,1,29,63,270060130,Rural,10.9663,0,1,0,0,0,0,NA,0,0,-93.21973611111112,17.995884444444446
27,Tabasco,006,Cunduacán,0132,Nueva Esperanza,"93°10'06.226"" W","18°03'16.596"" N",0010,290,138,152,9,8,11,18,16,19,4,8,28,11,17,93,0,0,0,6,7,1,6,35,22,3,8.63,8.74,8.52,2,0,2,109,118,172,99,1,0,1,0,0,37,70,270060132,Rural,1.9734,0,1,0,0,0,0,NA,0,0,-93.16839611111112,18.05461
27,Tabasco,008,Huimanguillo,0001,Huimanguillo,"93°23'26.769"" W","17°50'06.628"" N",0025,27182,14325,12857,610,625,703,711,1422,1367,736,755,3137,1755,1382,6929,0,0,0,208,87,44,43,1289,2867,252,10.54,10.32,10.8,319,90,229,7621,8890,17964,9672,31,10,74,7,114,2310,7092,270080001,Urbana,614.3191,1,1,0,0,0,0,NA,0,0,-93.39076916666667,17.835174444444444
27,Tabasco,008,Huimanguillo,0012,Caobanal 1ra. Sección (Mezcalapa),"93°23'43.814"" W","17°38'55.900"" N",0035,918,467,451,29,40,24,32,56,61,24,23,123,56,67,289,0,0,0,10,2,1,1,111,150,8,7.45,7.49,7.41,1,0,1,279,376,542,305,16,8,30,10,12,117,204,270080012,Rural,9.0118,1,1,0,0,0,0,NA,0,0,-93.3955038888889,17.64886111111111
27,Tabasco,008,Huimanguillo,0013,La Ceiba 1ra. Sección,"94°02'14.589"" W","18°03'40.304"" N",-001,387,199,188,9,10,12,8,21,25,16,14,35,17,18,115,0,0,0,0,1,0,1,36,23,12,7.79,7.74,7.85,2,1,1,148,122,265,160,5,1,2,0,5,33,95,270080013,Rural,7.2477,0,1,0,1,0,0,NA,0,0,-94.03738583333333,18.061195555555557
27,Tabasco,008,Huimanguillo,0018,El Desecho 1ra. Sección,"93°22'59.414"" W","17°51'58.035"" N",0021,2756,1409,1347,88,69,87,93,182,188,88,80,250,119,131,875,0,0,0,25,1,0,1,173,248,30,8.86,8.68,9.03,11,3,8,661,681,2075,803,11,0,65,1,8,217,615,270080018,Rural,7.3623,1,1,0,0,0,0,NA,0,0,-93.38317055555555,17.866120833333333
27,Tabasco,008,Huimanguillo,0047,Libertad,"93°25'04.773"" W","17°50'07.910"" N",0024,3899,2016,1883,110,106,136,121,242,231,113,110,344,175,169,1169,0,0,0,12,8,3,5,227,374,40,8.72,8.56,8.89,21,6,15,1260,1071,2828,1349,27,7,283,8,22,430,954,270080047,Rural,404.7346,0,1,0,0,0,0,NA,0,0,-93.41799250000001,17.835530555555554
27,Tabasco,008,Huimanguillo,0051,Malpasito,"93°35'29.054"" W","17°20'45.150"" N",0147,459,227,232,21,23,13,16,23,29,13,24,40,20,20,162,0,0,0,2,2,2,0,27,38,5,7.74,7.36,8.17,0,0,0,190,70,389,126,5,0,0,0,3,37,96,270080051,Rural,10.1421,0,1,0,0,0,0,NA,0,0,-93.59140388888889,17.345875
27,Tabasco,008,Huimanguillo,0056,Los Naranjos 1ra. Sección (Campechito),"93°21'57.524"" W","17°55'47.072"" N",0021,735,394,341,17,16,18,19,43,30,22,14,103,58,45,179,0,0,0,6,1,1,0,53,102,14,9.58,9.01,10.21,4,2,2,86,220,515,278,5,0,8,6,3,125,204,270080056,Rural,20.406,1,1,0,0,0,0,NA,0,0,-93.36597888888889,17.929742222222224
27,Tabasco,008,Huimanguillo,0061,Otra Banda 2da. Sección,"93°23'01.123"" W","17°47'31.896"" N",0021,856,437,419,31,22,25,27,48,52,23,27,82,32,50,255,0,0,0,0,3,1,2,80,74,9,8.3,8.36,8.24,0,0,0,166,161,695,267,18,1,1,119,8,45,162,270080061,Rural,181.9727,1,1,0,0,0,0,NA,0,0,-93.38364527777779,17.792193333333334
27,Tabasco,008,Huimanguillo,0081,El Puente 1ra. Sección,"93°25'21.493"" W","17°52'18.530"" N",0023,1413,712,701,44,42,40,50,108,98,52,39,117,51,66,473,0,0,0,3,0,0,0,79,141,41,7.34,7.1,7.58,5,0,5,545,302,1111,403,19,1,13,5,8,106,296,270080081,Rural,226.8776,0,1,0,0,0,0,NA,0,0,-93.42263694444445,17.87181388888889
27,Tabasco,008,Huimanguillo,0084,Río Seco y Montaña 2da. Sección,"93°23'24.771"" W","17°58'46.858"" N",0017,8223,4204,4019,200,196,234,273,475,519,251,243,531,256,275,2391,0,0,0,66,24,11,13,196,515,87,10.48,10.43,10.53,59,14,45,2453,2138,6085,3234,73,3,25,10,6,1449,2223,270080084,Rural,141.5008,0,1,0,0,0,0,NA,0,0,-93.39021416666667,17.979682777777775
27,Tabasco,008,Huimanguillo,0087,San Manuel,"93°23'01.675"" W","17°39'09.600"" N",0040,1427,734,693,38,47,29,49,75,70,47,48,220,102,118,403,0,0,0,3,3,1,2,164,116,17,8.02,7.88,8.18,0,0,0,635,413,1014,544,8,1,77,2,9,96,358,270080087,Rural,23.1521,1,1,0,0,0,0,NA,0,0,-93.38379861111112,17.652666666666665
27,Tabasco,008,Huimanguillo,0096,Tierra Nueva 3ra. Sección,"93°28'32.258"" W","17°41'58.143"" N",0039,2229,1142,1087,69,66,78,78,130,129,80,89,234,117,117,719,0,0,0,13,1,1,0,96,278,11,7.65,7.42,7.91,12,5,7,1029,634,1595,742,15,12,122,5,14,239,488,270080096,Rural,68.6114,0,1,0,0,0,0,NA,0,0,-93.47562722222223,17.699484166666668
27,Tabasco,008,Huimanguillo,0098,La Venta,"94°02'52.722"" W","18°05'55.612"" N",0010,8539,4471,4068,172,198,207,199,477,471,233,251,1132,618,514,2208,1,0,1,77,43,23,20,969,1075,113,9.34,8.97,9.76,128,28,100,2025,3191,5346,3430,43,10,191,31,38,1220,2323,270080098,Urbana,474.7875,0,1,1,1,0.27715,0,NA,0,0,-94.04797833333333,18.09878111111111
27,Tabasco,008,Huimanguillo,0100,Villa Flores 1ra. Sección,"93°25'16.592"" W","17°48'48.451"" N",0023,1467,743,724,42,44,50,41,91,77,35,32,147,69,78,412,0,0,0,20,2,0,2,77,127,10,8.11,7.88,8.33,2,2,0,457,292,1175,482,9,2,26,4,4,122,375,270080100,Rural,285.4727,0,1,0,0,0,0,NA,0,0,-93.42127555555557,17.813458611111113
27,Tabasco,008,Huimanguillo,0101,Villa Flores 2da. Sección,"93°24'21.469"" W","17°48'02.561"" N",0026,635,322,313,18,14,22,12,37,41,15,21,71,31,40,180,0,0,0,0,1,1,0,30,39,5,8.27,8.04,8.51,0,0,0,229,154,481,253,6,3,45,1,4,59,183,270080101,Rural,182.5865,1,1,0,0,0,0,NA,0,0,-93.40596361111112,17.80071138888889
27,Tabasco,008,Huimanguillo,0117,Ostitán 2da. Sección,"93°24'57.215"" W","17°46'22.497"" N",0026,975,495,480,29,29,28,36,62,53,29,29,116,56,60,295,0,0,0,0,0,0,0,38,89,8,7.97,8.02,7.92,0,0,0,290,250,725,280,8,0,55,4,7,80,219,270080117,Rural,0.7417,1,1,0,0,0,0,NA,0,0,-93.41589305555556,17.772915833333332
27,Tabasco,008,Huimanguillo,0165,Río Seco y Montaña 3ra. Sección (Chinal),"93°23'25.950"" W","17°55'40.620"" N",0022,968,462,506,28,45,26,37,65,85,33,31,66,28,38,350,0,0,0,0,1,0,1,55,51,9,8.16,7.95,8.37,1,0,1,250,159,809,260,9,1,4,1,3,108,197,270080165,Rural,14.7392,0,1,0,0,0,0,NA,0,0,-93.39054166666668,17.927950000000003
27,Tabasco,008,Huimanguillo,0176,Aureo L. Calles,"93°27'40.797"" W","17°33'14.977"" N",0037,286,138,148,10,7,13,6,18,30,10,8,26,13,13,102,0,0,0,0,0,0,0,17,35,1,6.61,6.41,6.79,0,0,0,49,34,252,81,4,0,22,9,3,19,50,270080176,Rural,3.6272,1,1,0,0,0,0,NA,0,0,-93.4613325,17.55416027777778
27,Tabasco,008,Huimanguillo,0196,José María Morelos y Pavón,"93°31'30.037"" W","17°34'19.548"" N",0060,561,293,268,18,21,18,17,39,31,22,12,64,29,35,178,0,0,0,5,0,0,0,37,82,6,6.8,6.91,6.7,0,0,0,143,140,421,177,11,1,44,9,4,52,115,270080196,Rural,22.693,0,1,0,0,0,0,NA,0,0,-93.52501027777778,17.572096666666667
27,Tabasco,008,Huimanguillo,0250,Aquiles Serdán 2da. Sección (Azucenita),"94°06'24.726"" W","18°10'57.254"" N",-004,150,74,76,6,2,9,2,13,7,3,7,13,4,9,49,0,0,0,0,0,0,0,6,10,1,7.44,7,7.76,9,0,9,16,49,101,46,6,22,27,2,4,16,24,270080250,Rural,0.2012,1,1,1,1,0,0,NA,0,0,-94.10686833333332,18.182570555555557
27,Tabasco,008,Huimanguillo,0260,Gregorio Méndez Magaña,"93°27'22.844"" W","17°37'57.107"" N",0032,252,112,140,10,12,11,8,12,24,10,10,15,6,9,97,0,0,0,0,0,0,0,6,18,0,7.14,7.16,7.13,0,0,0,107,45,207,75,8,1,41,0,3,26,45,270080260,Rural,5.7625,0,1,0,0,0,0,NA,0,0,-93.45634555555556,17.632529722222223
27,Tabasco,008,Huimanguillo,0432,El Desecho 1ra. Sección (Playa I),"93°23'24.723"" W","17°50'59.924"" N",0025,658,345,313,19,18,26,12,31,32,21,25,61,33,28,184,0,0,0,0,0,0,0,28,48,5,9.11,9.23,8.98,12,2,10,209,161,497,207,2,0,10,2,2,79,161,270080432,Rural,1.899,1,1,0,0,0,0,NA,0,0,-93.39020083333334,17.849978888888888
27,Tabasco,008,Huimanguillo,0433,El Dorado,"93°21'59.083"" W","17°53'08.082"" N",0023,1032,502,530,26,33,34,38,69,76,26,44,94,45,49,346,0,0,0,0,2,0,2,78,70,13,7.8,7.54,8.08,19,1,18,322,352,680,326,15,1,82,12,10,136,225,270080433,Rural,30.9841,1,1,0,0,0,0,NA,0,0,-93.36641194444444,17.88557833333333
27,Tabasco,008,Huimanguillo,0449,Chicoacán (Ampliación),"93°27'06.575"" W","17°45'17.038"" N",0030,518,256,262,21,16,13,17,29,43,13,14,43,17,26,166,0,0,0,0,15,9,6,37,34,1,7.68,7.55,7.81,0,0,0,291,102,416,168,2,0,89,0,5,95,122,270080449,Rural,9.0232,0,1,0,0,0,0,NA,0,0,-93.45182638888889,17.75473277777778
